L,w,w_cubic,alpha,num_vert,num_hori,strain,stress
2.2,0.3,0.027,1.2217305,4.0,3.0,0.7666666666666666,0.3689875
2.2,0.3,0.027,1.2217305,4.0,3.0,0.8,0.3954084
2.2,0.3,0.027,1.2217305,4.0,3.0,0.8333333333333334,0.41960242
2.2,0.3,0.027,1.2217305,4.0,3.0,0.8666666666666667,0.4415701
2.2,0.3,0.027,1.2217305,4.0,3.0,0.9,0.4614799
2.2,0.3,0.027,1.2217305,4.0,3.0,0.9333333333333333,0.47960806
2.2,0.3,0.027,1.2217305,4.0,3.0,0.9666666666666667,0.49605498
2.2,0.3,0.027,1.2217305,4.0,3.0,1.0,0.51112694
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.03333333333333333,0.027662668
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.06666666666666667,0.054698654
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.1,0.080264196
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.13333333333333333,0.103874035
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.16666666666666666,0.12553446
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.2,0.1452246
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.23333333333333334,0.16290386
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.26666666666666666,0.17871271
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.3,0.19293883
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.3333333333333333,0.20584537
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.36666666666666664,0.21756
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.4,0.22825325
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.43333333333333335,0.2382849
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.4666666666666667,0.24803038
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.5,0.2577167
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.5333333333333333,0.26760152
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.5666666666666667,0.27808517
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.6,0.28951043
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.6333333333333333,0.30200896
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.6666666666666666,0.31563362
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.7,0.330384
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.7333333333333333,0.3460923
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.7666666666666666,0.3629906
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.8,0.38219783
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.8333333333333334,0.40432295
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.8666666666666667,0.4285637
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.9,0.454057
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.9333333333333333,0.48040164
1.6,0.35,0.042875,1.0471976,4.0,3.0,0.9666666666666667,0.5071312
1.6,0.35,0.042875,1.0471976,4.0,3.0,1.0,0.5339258
1.8,0.4,0.064,1.2217305,3.0,3.0,0.03333333333333333,0.021230286
1.8,0.4,0.064,1.2217305,3.0,3.0,0.06666666666666667,0.042309724
1.8,0.4,0.064,1.2217305,3.0,3.0,0.1,0.06254119
1.8,0.4,0.064,1.2217305,3.0,3.0,0.13333333333333333,0.081705235
1.8,0.4,0.064,1.2217305,3.0,3.0,0.16666666666666666,0.10005305
1.8,0.4,0.064,1.2217305,3.0,3.0,0.2,0.11761587
1.8,0.4,0.064,1.2217305,3.0,3.0,0.23333333333333334,0.13444823
1.8,0.4,0.064,1.2217305,3.0,3.0,0.26666666666666666,0.15068243
1.8,0.4,0.064,1.2217305,3.0,3.0,0.3,0.16655298
1.8,0.4,0.064,1.2217305,3.0,3.0,0.3333333333333333,0.18236075
1.8,0.4,0.064,1.2217305,3.0,3.0,0.36666666666666664,0.19823861
1.8,0.4,0.064,1.2217305,3.0,3.0,0.4,0.21435145
1.8,0.4,0.064,1.2217305,3.0,3.0,0.43333333333333335,0.2308878
1.8,0.4,0.064,1.2217305,3.0,3.0,0.4666666666666667,0.24808319
1.8,0.4,0.064,1.2217305,3.0,3.0,0.5,0.26604596
1.8,0.4,0.064,1.2217305,3.0,3.0,0.5333333333333333,0.28495362
1.8,0.4,0.064,1.2217305,3.0,3.0,0.5666666666666667,0.30553174
1.8,0.4,0.064,1.2217305,3.0,3.0,0.6,0.32772782
1.8,0.4,0.064,1.2217305,3.0,3.0,0.6333333333333333,0.35093147
1.8,0.4,0.064,1.2217305,3.0,3.0,0.6666666666666666,0.37500545
1.8,0.4,0.064,1.2217305,3.0,3.0,0.7,0.4003868
1.8,0.4,0.064,1.2217305,3.0,3.0,0.7333333333333333,0.4277035
1.8,0.4,0.064,1.2217305,3.0,3.0,0.7666666666666666,0.45615062
1.8,0.4,0.064,1.2217305,3.0,3.0,0.8,0.4847337
1.8,0.4,0.064,1.2217305,3.0,3.0,0.8333333333333334,0.512985
1.8,0.4,0.064,1.2217305,3.0,3.0,0.8666666666666667,0.54056567
1.8,0.4,0.064,1.2217305,3.0,3.0,0.9,0.5675138
1.8,0.4,0.064,1.2217305,3.0,3.0,0.9333333333333333,0.59395957
1.8,0.4,0.064,1.2217305,3.0,3.0,0.9666666666666667,0.6198522
1.8,0.4,0.064,1.2217305,3.0,3.0,1.0,0.64524716
2.0,0.35,0.042875,1.134464,3.0,3.0,0.03333333333333333,0.016502438
2.0,0.35,0.042875,1.134464,3.0,3.0,0.06666666666666667,0.03171161
2.0,0.35,0.042875,1.134464,3.0,3.0,0.1,0.045104083
2.0,0.35,0.042875,1.134464,3.0,3.0,0.13333333333333333,0.056693938
2.0,0.35,0.042875,1.134464,3.0,3.0,0.16666666666666666,0.066837326
2.0,0.35,0.042875,1.134464,3.0,3.0,0.2,0.07588045
2.0,0.35,0.042875,1.134464,3.0,3.0,0.23333333333333334,0.083985955
2.0,0.35,0.042875,1.134464,3.0,3.0,0.26666666666666666,0.09148965
2.0,0.35,0.042875,1.134464,3.0,3.0,0.3,0.098766185
2.0,0.35,0.042875,1.134464,3.0,3.0,0.3333333333333333,0.10616262
2.0,0.35,0.042875,1.134464,3.0,3.0,0.36666666666666664,0.114024855
2.0,0.35,0.042875,1.134464,3.0,3.0,0.4,0.1227249
2.0,0.35,0.042875,1.134464,3.0,3.0,0.43333333333333335,0.13276115
2.0,0.35,0.042875,1.134464,3.0,3.0,0.4666666666666667,0.14441277
2.0,0.35,0.042875,1.134464,3.0,3.0,0.5,0.15756658
2.0,0.35,0.042875,1.134464,3.0,3.0,0.5333333333333333,0.17234981
2.0,0.35,0.042875,1.134464,3.0,3.0,0.5666666666666667,0.18935929
2.0,0.35,0.042875,1.134464,3.0,3.0,0.6,0.20948307
2.0,0.35,0.042875,1.134464,3.0,3.0,0.6333333333333333,0.23211113
2.0,0.35,0.042875,1.134464,3.0,3.0,0.6666666666666666,0.25621292
2.0,0.35,0.042875,1.134464,3.0,3.0,0.7,0.28169045
2.0,0.35,0.042875,1.134464,3.0,3.0,0.7333333333333333,0.309514
2.0,0.35,0.042875,1.134464,3.0,3.0,0.7666666666666666,0.33981073
2.0,0.35,0.042875,1.134464,3.0,3.0,0.8,0.37064266
2.0,0.35,0.042875,1.134464,3.0,3.0,0.8333333333333334,0.40080944
2.0,0.35,0.042875,1.134464,3.0,3.0,0.8666666666666667,0.42987886
2.0,0.35,0.042875,1.134464,3.0,3.0,0.9,0.4576209
2.0,0.35,0.042875,1.134464,3.0,3.0,0.9333333333333333,0.48397496
2.0,0.35,0.042875,1.134464,3.0,3.0,0.9666666666666667,0.5090106
2.0,0.35,0.042875,1.134464,3.0,3.0,1.0,0.53301585
2.0,0.4,0.064,1.0471976,3.0,3.0,0.03333333333333333,0.022684574
2.0,0.4,0.064,1.0471976,3.0,3.0,0.06666666666666667,0.04413488
2.0,0.4,0.064,1.0471976,3.0,3.0,0.1,0.06336194
2.0,0.4,0.064,1.0471976,3.0,3.0,0.13333333333333333,0.080357604
2.0,0.4,0.064,1.0471976,3.0,3.0,0.16666666666666666,0.09532384
2.0,0.4,0.064,1.0471976,3.0,3.0,0.2,0.10838325
2.0,0.4,0.064,1.0471976,3.0,3.0,0.23333333333333334,0.11979799
2.0,0.4,0.064,1.0471976,3.0,3.0,0.26666666666666666,0.12970513
2.0,0.4,0.064,1.0471976,3.0,3.0,0.3,0.13847709
2.0,0.4,0.064,1.0471976,3.0,3.0,0.3333333333333333,0.14653663
2.0,0.4,0.064,1.0471976,3.0,3.0,0.36666666666666664,0.15409501
2.0,0.4,0.064,1.0471976,3.0,3.0,0.4,0.16151305
2.0,0.4,0.064,1.0471976,3.0,3.0,0.43333333333333335,0.16927186
2.0,0.4,0.064,1.0471976,3.0,3.0,0.4666666666666667,0.17760354
2.0,0.4,0.064,1.0471976,3.0,3.0,0.5,0.18668258
2.0,0.4,0.064,1.0471976,3.0,3.0,0.5333333333333333,0.19685997
2.0,0.4,0.064,1.0471976,3.0,3.0,0.5666666666666667,0.20886694
2.0,0.4,0.064,1.0471976,3.0,3.0,0.6,0.22304176
2.0,0.4,0.064,1.0471976,3.0,3.0,0.6333333333333333,0.23915847
2.0,0.4,0.064,1.0471976,3.0,3.0,0.6666666666666666,0.2572461
2.0,0.4,0.064,1.0471976,3.0,3.0,0.7,0.27778292
2.0,0.4,0.064,1.0471976,3.0,3.0,0.7333333333333333,0.30149424
2.0,0.4,0.064,1.0471976,3.0,3.0,0.7666666666666666,0.32724068
2.0,0.4,0.064,1.0471976,3.0,3.0,0.8,0.3547734
2.0,0.4,0.064,1.0471976,3.0,3.0,0.8333333333333334,0.3853465
2.0,0.4,0.064,1.0471976,3.0,3.0,0.8666666666666667,0.41873986
2.0,0.4,0.064,1.0471976,3.0,3.0,0.9,0.45307735
2.0,0.4,0.064,1.0471976,3.0,3.0,0.9333333333333333,0.48718858
2.0,0.4,0.064,1.0471976,3.0,3.0,0.9666666666666667,0.52028453
2.0,0.4,0.064,1.0471976,3.0,3.0,1.0,0.5524648
1.8,0.4,0.064,0.7853982,2.0,3.0,0.03333333333333333,0.024752527
1.8,0.4,0.064,0.7853982,2.0,3.0,0.06666666666666667,0.04855698
1.8,0.4,0.064,0.7853982,2.0,3.0,0.1,0.0705699
1.8,0.4,0.064,0.7853982,2.0,3.0,0.13333333333333333,0.090589635
1.8,0.4,0.064,0.7853982,2.0,3.0,0.16666666666666666,0.1088204
1.8,0.4,0.064,0.7853982,2.0,3.0,0.2,0.12536389
1.8,0.4,0.064,0.7853982,2.0,3.0,0.23333333333333334,0.14012817
1.8,0.4,0.064,0.7853982,2.0,3.0,0.26666666666666666,0.15322246
1.8,0.4,0.064,0.7853982,2.0,3.0,0.3,0.16471504
1.8,0.4,0.064,0.7853982,2.0,3.0,0.3333333333333333,0.17466453
1.8,0.4,0.064,0.7853982,2.0,3.0,0.36666666666666664,0.18332021
1.8,0.4,0.064,0.7853982,2.0,3.0,0.4,0.19094609
1.8,0.4,0.064,0.7853982,2.0,3.0,0.43333333333333335,0.19768178
1.8,0.4,0.064,0.7853982,2.0,3.0,0.4666666666666667,0.20360968
1.8,0.4,0.064,0.7853982,2.0,3.0,0.5,0.2089734
1.8,0.4,0.064,0.7853982,2.0,3.0,0.5333333333333333,0.21394351
1.8,0.4,0.064,0.7853982,2.0,3.0,0.5666666666666667,0.21860828
1.8,0.4,0.064,0.7853982,2.0,3.0,0.6,0.223134
1.8,0.4,0.064,0.7853982,2.0,3.0,0.6333333333333333,0.22777826
1.8,0.4,0.064,0.7853982,2.0,3.0,0.6666666666666666,0.23280288
1.8,0.4,0.064,0.7853982,2.0,3.0,0.7,0.23824742
1.8,0.4,0.064,0.7853982,2.0,3.0,0.7333333333333333,0.24417703
1.8,0.4,0.064,0.7853982,2.0,3.0,0.7666666666666666,0.25090384
1.8,0.4,0.064,0.7853982,2.0,3.0,0.8,0.2586215
1.8,0.4,0.064,0.7853982,2.0,3.0,0.8333333333333334,0.2669927
1.8,0.4,0.064,0.7853982,2.0,3.0,0.8666666666666667,0.27545398
1.8,0.4,0.064,0.7853982,2.0,3.0,0.9,0.2843779
1.8,0.4,0.064,0.7853982,2.0,3.0,0.9333333333333333,0.29549557
1.8,0.4,0.064,0.7853982,2.0,3.0,0.9666666666666667,0.30949792
1.8,0.4,0.064,0.7853982,2.0,3.0,1.0,0.3263474
1.6,0.4,0.064,0.7853982,1.0,1.0,0.03333333333333333,0.018114958
1.6,0.4,0.064,0.7853982,1.0,1.0,0.06666666666666667,0.035995185
1.6,0.4,0.064,0.7853982,1.0,1.0,0.1,0.053547774
1.6,0.4,0.064,0.7853982,1.0,1.0,0.13333333333333333,0.0706478
1.6,0.4,0.064,0.7853982,1.0,1.0,0.16666666666666666,0.08718632
1.6,0.4,0.064,0.7853982,1.0,1.0,0.2,0.10309431
1.6,0.4,0.064,0.7853982,1.0,1.0,0.23333333333333334,0.118339136
1.6,0.4,0.064,0.7853982,1.0,1.0,0.26666666666666666,0.13292
1.6,0.4,0.064,0.7853982,1.0,1.0,0.3,0.14686525
1.6,0.4,0.064,0.7853982,1.0,1.0,0.3333333333333333,0.16022055
1.6,0.4,0.064,0.7853982,1.0,1.0,0.36666666666666664,0.17304963
1.6,0.4,0.064,0.7853982,1.0,1.0,0.4,0.18542032
1.6,0.4,0.064,0.7853982,1.0,1.0,0.43333333333333335,0.19740248
1.6,0.4,0.064,0.7853982,1.0,1.0,0.4666666666666667,0.20906769
1.6,0.4,0.064,0.7853982,1.0,1.0,0.5,0.22048461
1.6,0.4,0.064,0.7853982,1.0,1.0,0.5333333333333333,0.23171988
1.6,0.4,0.064,0.7853982,1.0,1.0,0.5666666666666667,0.24283847
1.6,0.4,0.064,0.7853982,1.0,1.0,0.6,0.25390676
1.6,0.4,0.064,0.7853982,1.0,1.0,0.6333333333333333,0.26498994
1.6,0.4,0.064,0.7853982,1.0,1.0,0.6666666666666666,0.27615294
1.6,0.4,0.064,0.7853982,1.0,1.0,0.7,0.2874627
1.6,0.4,0.064,0.7853982,1.0,1.0,0.7333333333333333,0.29898602
1.6,0.4,0.064,0.7853982,1.0,1.0,0.7666666666666666,0.31078523
1.6,0.4,0.064,0.7853982,1.0,1.0,0.8,0.32291928
1.6,0.4,0.064,0.7853982,1.0,1.0,0.8333333333333334,0.3354332
1.6,0.4,0.064,0.7853982,1.0,1.0,0.8666666666666667,0.34835213
1.6,0.4,0.064,0.7853982,1.0,1.0,0.9,0.36167145
1.6,0.4,0.064,0.7853982,1.0,1.0,0.9333333333333333,0.3753412
1.6,0.4,0.064,0.7853982,1.0,1.0,0.9666666666666667,0.38928288
1.6,0.4,0.064,0.7853982,1.0,1.0,1.0,0.403433
1.8,0.3,0.027,1.2217305,3.0,3.0,0.03333333333333333,0.01289813
1.8,0.3,0.027,1.2217305,3.0,3.0,0.06666666666666667,0.025165528
1.8,0.3,0.027,1.2217305,3.0,3.0,0.1,0.036456406
1.8,0.3,0.027,1.2217305,3.0,3.0,0.13333333333333333,0.04689033
1.8,0.3,0.027,1.2217305,3.0,3.0,0.16666666666666666,0.056576923
1.8,0.3,0.027,1.2217305,3.0,3.0,0.2,0.06572975
1.8,0.3,0.027,1.2217305,3.0,3.0,0.23333333333333334,0.07472377
1.8,0.3,0.027,1.2217305,3.0,3.0,0.26666666666666666,0.08382112
1.8,0.3,0.027,1.2217305,3.0,3.0,0.3,0.093394145
1.8,0.3,0.027,1.2217305,3.0,3.0,0.3333333333333333,0.10367369
1.8,0.3,0.027,1.2217305,3.0,3.0,0.36666666666666664,0.11480123
1.8,0.3,0.027,1.2217305,3.0,3.0,0.4,0.12706095
1.8,0.3,0.027,1.2217305,3.0,3.0,0.43333333333333335,0.1408675
1.8,0.3,0.027,1.2217305,3.0,3.0,0.4666666666666667,0.15639456
1.8,0.3,0.027,1.2217305,3.0,3.0,0.5,0.17356527
1.8,0.3,0.027,1.2217305,3.0,3.0,0.5333333333333333,0.19249427
1.8,0.3,0.027,1.2217305,3.0,3.0,0.5666666666666667,0.21381778
1.8,0.3,0.027,1.2217305,3.0,3.0,0.6,0.23773763
1.8,0.3,0.027,1.2217305,3.0,3.0,0.6333333333333333,0.26350987
1.8,0.3,0.027,1.2217305,3.0,3.0,0.6666666666666666,0.290492
1.8,0.3,0.027,1.2217305,3.0,3.0,0.7,0.31822637
1.8,0.3,0.027,1.2217305,3.0,3.0,0.7333333333333333,0.3463133
1.8,0.3,0.027,1.2217305,3.0,3.0,0.7666666666666666,0.37481073
1.8,0.3,0.027,1.2217305,3.0,3.0,0.8,0.40399832
1.8,0.3,0.027,1.2217305,3.0,3.0,0.8333333333333334,0.43290347
1.8,0.3,0.027,1.2217305,3.0,3.0,0.8666666666666667,0.46038142
1.8,0.3,0.027,1.2217305,3.0,3.0,0.9,0.48610678
1.8,0.3,0.027,1.2217305,3.0,3.0,0.9333333333333333,0.5100966
1.8,0.3,0.027,1.2217305,3.0,3.0,0.9666666666666667,0.532912
1.8,0.3,0.027,1.2217305,3.0,3.0,1.0,0.5555022
2.0,0.4,0.064,1.0471976,1.0,1.0,0.03333333333333333,0.012753597
2.0,0.4,0.064,1.0471976,1.0,1.0,0.06666666666666667,0.025368884
2.0,0.4,0.064,1.0471976,1.0,1.0,0.1,0.03774536
2.0,0.4,0.064,1.0471976,1.0,1.0,0.13333333333333333,0.04981385
2.0,0.4,0.064,1.0471976,1.0,1.0,0.16666666666666666,0.061564997
2.0,0.4,0.064,1.0471976,1.0,1.0,0.2,0.07303982
2.0,0.4,0.064,1.0471976,1.0,1.0,0.23333333333333334,0.0843146
2.0,0.4,0.064,1.0471976,1.0,1.0,0.26666666666666666,0.09547972
2.0,0.4,0.064,1.0471976,1.0,1.0,0.3,0.10663795
2.0,0.4,0.064,1.0471976,1.0,1.0,0.3333333333333333,0.117907375
2.0,0.4,0.064,1.0471976,1.0,1.0,0.36666666666666664,0.1294212
2.0,0.4,0.064,1.0471976,1.0,1.0,0.4,0.14131998
2.0,0.4,0.064,1.0471976,1.0,1.0,0.43333333333333335,0.15374835
2.0,0.4,0.064,1.0471976,1.0,1.0,0.4666666666666667,0.16684937
2.0,0.4,0.064,1.0471976,1.0,1.0,0.5,0.18076676
2.0,0.4,0.064,1.0471976,1.0,1.0,0.5333333333333333,0.19564565
2.0,0.4,0.064,1.0471976,1.0,1.0,0.5666666666666667,0.21163115
2.0,0.4,0.064,1.0471976,1.0,1.0,0.6,0.22886063
2.0,0.4,0.064,1.0471976,1.0,1.0,0.6333333333333333,0.2474533
2.0,0.4,0.064,1.0471976,1.0,1.0,0.6666666666666666,0.26749536
2.0,0.4,0.064,1.0471976,1.0,1.0,0.7,0.28903195
2.0,0.4,0.064,1.0471976,1.0,1.0,0.7333333333333333,0.3120538
2.0,0.4,0.064,1.0471976,1.0,1.0,0.7666666666666666,0.33649072
2.0,0.4,0.064,1.0471976,1.0,1.0,0.8,0.3622142
2.0,0.4,0.064,1.0471976,1.0,1.0,0.8333333333333334,0.38903257
2.0,0.4,0.064,1.0471976,1.0,1.0,0.8666666666666667,0.41670495
2.0,0.4,0.064,1.0471976,1.0,1.0,0.9,0.4449686
2.0,0.4,0.064,1.0471976,1.0,1.0,0.9333333333333333,0.47359324
2.0,0.4,0.064,1.0471976,1.0,1.0,0.9666666666666667,0.50240594
2.0,0.4,0.064,1.0471976,1.0,1.0,1.0,0.5313005
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.03333333333333333,0.025134545
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.06666666666666667,0.04932072
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.1,0.07190866
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.13333333333333333,0.0929468
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.16666666666666666,0.11243945
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.2,0.13054803
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.23333333333333334,0.14721826
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.26666666666666666,0.16221996
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.3,0.17584287
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.3333333333333333,0.18831253
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.36666666666666664,0.1996339
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.4,0.20992754
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.43333333333333335,0.21945989
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.4666666666666667,0.22850372
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.5,0.23712142
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.5333333333333333,0.24545102
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.5666666666666667,0.25371626
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.6,0.26221696
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.6333333333333333,0.27145326
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.6666666666666666,0.28158736
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.7,0.2923501
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.7333333333333333,0.30355042
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.7666666666666666,0.3155438
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.8,0.32834715
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.8333333333333334,0.34228563
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.8666666666666667,0.3578899
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.9,0.37497023
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.9333333333333333,0.39324164
1.6,0.35,0.042875,0.9599311,3.0,4.0,0.9666666666666667,0.4122721
1.6,0.35,0.042875,0.9599311,3.0,4.0,1.0,0.43174803
2.0,0.5,0.125,1.134464,2.0,3.0,0.03333333333333333,0.023122095
2.0,0.5,0.125,1.134464,2.0,3.0,0.06666666666666667,0.04630783
2.0,0.5,0.125,1.134464,2.0,3.0,0.1,0.0686274
2.0,0.5,0.125,1.134464,2.0,3.0,0.13333333333333333,0.089914344
2.0,0.5,0.125,1.134464,2.0,3.0,0.16666666666666666,0.1104809
2.0,0.5,0.125,1.134464,2.0,3.0,0.2,0.13034186
2.0,0.5,0.125,1.134464,2.0,3.0,0.23333333333333334,0.14942998
2.0,0.5,0.125,1.134464,2.0,3.0,0.26666666666666666,0.1679501
2.0,0.5,0.125,1.134464,2.0,3.0,0.3,0.18578793
2.0,0.5,0.125,1.134464,2.0,3.0,0.3333333333333333,0.20301662
2.0,0.5,0.125,1.134464,2.0,3.0,0.36666666666666664,0.2199986
2.0,0.5,0.125,1.134464,2.0,3.0,0.4,0.2368707
2.0,0.5,0.125,1.134464,2.0,3.0,0.43333333333333335,0.25351378
2.0,0.5,0.125,1.134464,2.0,3.0,0.4666666666666667,0.27001292
2.0,0.5,0.125,1.134464,2.0,3.0,0.5,0.28669912
2.0,0.5,0.125,1.134464,2.0,3.0,0.5333333333333333,0.3043865
2.0,0.5,0.125,1.134464,2.0,3.0,0.5666666666666667,0.32323804
2.0,0.5,0.125,1.134464,2.0,3.0,0.6,0.34272298
2.0,0.5,0.125,1.134464,2.0,3.0,0.6333333333333333,0.3627565
2.0,0.5,0.125,1.134464,2.0,3.0,0.6666666666666666,0.38331366
2.0,0.5,0.125,1.134464,2.0,3.0,0.7,0.4043961
2.0,0.5,0.125,1.134464,2.0,3.0,0.7333333333333333,0.42673588
2.0,0.5,0.125,1.134464,2.0,3.0,0.7666666666666666,0.4510917
2.0,0.5,0.125,1.134464,2.0,3.0,0.8,0.47646925
2.0,0.5,0.125,1.134464,2.0,3.0,0.8333333333333334,0.5028016
2.0,0.5,0.125,1.134464,2.0,3.0,0.8666666666666667,0.53179693
2.0,0.5,0.125,1.134464,2.0,3.0,0.9,0.56233925
2.0,0.5,0.125,1.134464,2.0,3.0,0.9333333333333333,0.59265894
2.0,0.5,0.125,1.134464,2.0,3.0,0.9666666666666667,0.6223074
2.0,0.5,0.125,1.134464,2.0,3.0,1.0,0.6513265
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.03333333333333333,0.022856345
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.06666666666666667,0.043979015
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.1,0.0620798
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.13333333333333333,0.077357635
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.16666666666666666,0.089971766
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.2,0.10007011
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.23333333333333334,0.10775493
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.26666666666666666,0.11333983
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.3,0.11736253
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.3333333333333333,0.12025355
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.36666666666666664,0.12235466
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.4,0.12391745
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.43333333333333335,0.12530705
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.4666666666666667,0.12718002
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.5,0.13010162
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.5333333333333333,0.13432364
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.5666666666666667,0.14014895
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.6,0.14797664
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.6333333333333333,0.15803576
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.6666666666666666,0.17032441
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.7,0.18477005
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.7333333333333333,0.20188907
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.7666666666666666,0.22301541
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.8,0.24706541
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.8333333333333334,0.27276182
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.8666666666666667,0.30081692
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.9,0.33024156
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.9333333333333333,0.3598756
2.0,0.35,0.042875,0.9599311,3.0,3.0,0.9666666666666667,0.3887951
2.0,0.35,0.042875,0.9599311,3.0,3.0,1.0,0.41571215
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.03333333333333333,0.030777032
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.06666666666666667,0.05970722
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.1,0.085600056
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.13333333333333333,0.10777227
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.16666666666666666,0.1260183
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.2,0.14047474
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.23333333333333334,0.15150504
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.26666666666666666,0.15960197
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.3,0.16531524
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.3333333333333333,0.16920845
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.36666666666666664,0.17184706
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.4,0.17379285
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.43333333333333335,0.1755967
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.4666666666666667,0.17779095
2.2,0.45,0.091125,0.9599311,3.0,1.0,0.5,0.18089318
